id,water,uv,area,fertilizer_usage,yield,pesticides,region,fert a,fert b,fert c,fert d,Unique Fert,Unique lookup,yield/area,water/area,uv/area,Yield Category >=7.5,categories
524,5.415,80.406,8.66,2,39.515,0.565,6,1,1,1,1,1111,15,4.562933025,0.625288684,9.284757506,0,"d,a,b,c"
470,4.857,81.519,8.655,0,39.599,3.35,6,1,1,1,0,1110,14,4.575274408,0.56117851,9.418717504,0,"b,c,a"
549,7.839,78.049,10.985,1,39.72,1.097,6,1,1,0,0,1100,12,3.615839782,0.713609467,7.105052344,0,"b,a"
306,6.469,77.162,10.21,0,40.285,3.112,6,0,1,1,0,0110,6,3.945641528,0.633594515,7.557492654,0,"b,c"
673,9.82,91.879,8.123,1,40.446,6.621,6,1,0,0,0,1000,8,4.979194879,1.208912963,11.31096885,0,a
496,3.986,88.67704341,11.082,3,40.712,8.006,6,0,0,1,0,0010,2,3.673705107,0.359682368,8.001898882,0,c
120,6.461,67.518,12.556,0,41.433,2.849,6,0,1,0,0,0100,4,3.299856642,0.514574705,5.377349474,0,b
577,12.139,66.041,5.717,1,41.574,3.457,6,1,0,1,0,1010,10,7.271995802,2.123316425,11.55168795,0,"a,c"
667,3.374,52.066,7.99,1,41.821,4.174,6,0,0,1,0,0010,2,5.23416771,0.422277847,6.516395494,0,c
994,8.609,77.59,12.736,0,41.834,2.235,6,0,1,0,1,0101,5,3.284704774,0.675957915,6.092179648,0,"b,d"
318,2.804,69.645,10.658,0,41.876,2.195,6,1,1,1,0,1110,14,3.929067367,0.26308876,6.534528054,0,"c,b,a"
180,7.436,64.462,14.857,0,42.296,6.732,6,0,1,1,0,0110,6,2.846873528,0.500504813,4.338830181,0,"b,c"
427,10.361,62.63,5.656,3,42.423,0.903,6,1,0,0,0,1000,8,7.50053041,1.831859972,11.07319661,1,a
820,6.363,70.847,6.607,4,42.664,0.954,6,0,0,1,0,0010,2,6.457393673,0.963069472,10.72302104,0,c
935,7.014,70.758,9.716,0,42.683,3.694,6,0,1,1,0,0110,6,4.393062989,0.721902017,7.282626595,0,"c,b"
610,5.299,82.207,8.923,2,43.412,1.862,6,0,1,1,1,0111,7,4.865179872,0.593858568,9.21293287,0,"b,c,d"
723,3.895,63.483,7.696,4,43.779,7.281,6,0,1,1,1,0111,7,5.688539501,0.506107069,8.248830561,0,"c,b,d"
87,7.204,66.625,5.537,4,43.873,5.456,6,0,0,0,1,0001,1,7.92360484,1.301065559,12.03268918,1,d
616,12.282,78.947,7.583,1,44.242,2.964,6,0,1,1,1,0111,7,5.834366346,1.61967559,10.41105104,0,"c,b,d"
899,5.929,67.5,6.084,5,44.399,1.92,6,1,0,1,0,1010,10,7.297666009,0.97452334,11.09467456,0,"c,a"
689,5.480488572,74.854,5.133,5,45.451,3.335,6,1,0,1,1,1011,11,8.854665887,1.067696975,14.58289499,1,"a,c,d"
989,7.85,90.778,8.592,3,45.643,0.187,6,1,1,1,1,1111,15,5.312267225,0.913640596,10.56540968,0,"b,d,c,a"
72,8.123,73.801,7.683,3,45.661,1.203,6,0,1,0,0,0100,4,5.943121177,1.057269296,9.605752961,0,b
279,6.09,58.082,12.101,0,47.326,5.76,6,0,1,0,1,0101,5,3.910916453,0.503264193,4.799768614,0,"b,d"
170,2.304,59.457,8.818,0,47.411,4.139,6,0,0,0,1,0001,1,5.376616013,0.261283738,6.742685416,0,d
889,9.502,80.697,7.566,3,47.525,1.191,6,1,1,1,1,1111,15,6.281390431,1.255881575,10.66574148,0,"d,b,a,c"
409,3.605,62.191,10.178,1,47.608,3.066,6,0,1,0,1,0101,5,4.677539792,0.354195323,6.110336019,0,"b,d"
591,9.644,84.473,5.743,4,47.633,3.293,6,0,1,0,0,0100,4,8.294097162,1.67926171,14.70886296,1,b
196,11.197,76.001,6.575,4,47.65,1.976,6,1,1,1,1,1111,15,7.247148289,1.702965779,11.55908745,0,"c,d,b,a"
687,7.821,78.89721258,8.202,2,47.694,6.384,6,1,0,0,1,1001,9,5.814923189,0.953547915,9.619265129,0,"d,a"
79,7.485,73.492,8.908,2,47.85,2.919,6,0,1,1,1,0111,7,5.371576111,0.84025595,8.250112259,0,"b,d,c"
214,6.871,72.698,12.304,1,48.278,2.242,6,0,1,1,0,0110,6,3.923764629,0.558436281,5.908485046,0,"b,c"
748,3.739,66.871,6.984,4,48.397,1.487,6,0,1,0,1,0101,5,6.929696449,0.535366552,9.574885452,0,"d,b"
274,9.711,61.198,6.249,3,48.438,1.619,6,1,0,0,0,1000,8,7.751320211,1.554008641,9.79324692,1,a
200,1.564,85.594,10.893,0,48.827,4.899,6,1,1,1,1,1111,15,4.482419903,0.143578445,7.857706784,0,"c,b,d,a"
701,5.571,93.209,6.23,4,48.861,2.406,6,0,0,0,1,0001,1,7.842857143,0.894221509,14.96131621,1,d
326,4.71,62.553,12.489,0,49.103,2.928,6,1,1,1,1,1111,15,3.931699896,0.377131876,5.00864761,0,"b,c,a,d"
123,7.261,76.547,12.192,2,49.389,0.775,6,0,1,1,0,0110,6,4.050935039,0.595554462,6.278461286,0,"c,b"
802,4.969,68.191,7.066,4,49.467,2.259,6,1,1,1,1,1111,15,7.000707614,0.70322672,9.650580243,0,"d,c,a,b"
861,7.893,69.592,7.364,5,49.527,0.333,6,0,1,1,0,0110,6,6.725556763,1.071835959,9.450298751,0,"c,b"
4,2.617,87.658,9.706,1,49.768,2.91,6,0,0,1,0,0010,2,5.127549969,0.269627035,9.031320832,0,c
244,3.683,73.731,7.175,4,50.185,2.385,6,0,1,0,0,0100,4,6.994425087,0.513310105,10.27609756,0,b
546,4.512,55.095,9.394,0,50.416,3.612,6,0,0,1,0,0010,2,5.366829891,0.480306579,5.864913775,0,c
222,8.093,83.305,8.624,1,50.54,2.283,6,1,1,1,0,1110,14,5.86038961,0.938427644,9.659670686,0,"a,b,c"
15,11.022,81.74,8.06,3,50.919,1.295,6,1,0,0,0,1000,8,6.317493797,1.367493797,10.14143921,0,a
192,10.135,55.212,7.167,3,51.148,5.139,6,1,0,0,1,1001,9,7.136598298,1.414120273,7.703641691,0,"a,d"
637,8.786,72.598,6.939,4,51.203,2.333,6,1,1,0,1,1101,13,7.379017149,1.266176683,10.46231445,0,"b,d,a"
14,7.037,49.475,7.992,5,51.562,0.66,6,1,1,1,1,1111,15,6.451701702,0.880505506,6.190565566,0,"d,b,c,a"
567,10.692,66.474,7.459,2,51.772,1.872,6,0,0,1,0,0010,2,6.940876793,1.433436117,8.911918488,0,c
875,3.182,86.487,9.488,1,51.806,3.669,6,1,1,1,1,1111,15,5.460160202,0.335370995,9.115408938,0,"b,a,c,d"
507,5.171,70.401,15.508,0,51.948,1.706,6,0,1,0,1,0101,5,3.349754965,0.333440805,4.539656951,0,"d,b"
328,8.195,47.922,8.092,4,51.967,6.179,6,1,1,1,1,1111,15,6.42202175,1.012728621,5.922145329,0,"d,b,c,a"
926,5.415,69.707,11.838,3,52.47,0.904,6,0,1,0,0,0100,4,4.432336543,0.457425241,5.888410204,0,b
868,3.544,56.754,14.661,1,52.728,6.359,6,0,0,1,0,0010,2,3.596480458,0.241729759,3.871086556,0,c
670,6.64,89.257,10.971,2,52.865,6.253,6,1,0,0,1,1001,9,4.818612706,0.605231975,8.135721447,0,"a,d"
679,7.619,81.555,8.218,3,52.971,6.144,6,0,0,1,1,0011,3,6.445728888,0.927111219,9.923947432,0,"d,c"
402,3.989,66.55292748,11.787,0,53.008,2.922,6,1,0,1,1,1011,11,4.497157886,0.338423687,5.646299099,0,"d,c,a"
74,3.883,73.481,6.384,5,53.113,3.58,6,0,1,1,1,0111,7,8.319705514,0.608239348,11.5101817,1,"b,c,d"
1,5.413,58.359,9.681,2,53.416,1.81,6,0,1,1,0,0110,6,5.517611817,0.559136453,6.028199566,0,"c,b"
394,10.09769221,81.337,10.674,1,53.778,3.746,6,1,0,1,0,1010,10,5.038223721,0.946008264,7.620104928,0,"c,a"
556,7.81,85.841,11.606,0,54.161,3.691,6,0,1,0,0,0100,4,4.666637946,0.672927796,7.396260555,0,b
547,10.089,59.263,8.542,3,54.497,6.387,6,0,0,1,0,0010,2,6.379887614,1.181105128,6.937836572,0,c
734,8.156,70.899,9.563,1,55.093,3.638,6,1,0,1,1,1011,11,5.761058245,0.852870438,7.413886856,0,"d,a,c"
929,5.703,75.593,11.754,1,55.356,2.416,6,0,0,1,0,0010,2,4.709545687,0.485196529,6.431257444,0,c
225,13.101,92.968,6.821,4,55.365,4.963,6,1,0,0,1,1001,9,8.116845037,1.920686116,13.62967307,1,"d,a"
323,9.851,64.053,9.411,2,55.511,0.252,6,1,0,0,0,1000,8,5.898523005,1.046753799,6.806184252,0,a
391,1.747,60.581,12.417,0,55.899,3.113,6,0,1,1,0,0110,6,4.501812032,0.14069421,4.878875735,0,"c,b"
41,4.63,81.321,8.887,2,56.546,4.783,6,1,1,1,1,1111,15,6.36277709,0.520985709,9.150556993,0,"c,a,d,b"
98,3.811,71.13,8.108,3,56.575,3.83,6,1,0,1,1,1011,11,6.977676369,0.4700296,8.772816971,0,"c,a,d"
700,11.2,74.569,7.755,2,56.898,3.734,6,0,0,0,1,0001,1,7.336943907,1.444229529,9.615602837,0,d
647,4.964,66.685,11.985,1,57.708,3.03,6,1,1,1,1,1111,15,4.815018773,0.414184397,5.564038381,0,"b,c,a,d"
390,9.226,81.843,7.198,4,57.729,4.119,6,0,1,1,0,0110,6,8.020144485,1.281744929,11.37024173,1,"b,c"
284,4.704,62.911,13.551,1,58.51,5.804,6,0,1,0,0,0100,4,4.317762527,0.347133053,4.642535606,0,b
269,4.67,85.214,10.82,2,59.254,2.849,6,0,1,0,1,0101,5,5.476340111,0.431608133,7.875600739,0,"b,d"
576,8.513,78.914,9.344,3,59.308,3.414,6,0,1,1,0,0110,6,6.347174658,0.911065925,8.445419521,0,"b,c"
110,4.778,76.886,11.852,3,60.004,1.716,6,1,1,1,1,1111,15,5.062774215,0.403138711,6.48717516,0,"c,a,d,b"
408,8.499,70.584,10.61,1,60.29,3.12,6,1,0,0,0,1000,8,5.682375118,0.801036758,6.652591894,0,a
54,7.075,89.104,10.577,2,60.381,1.619,6,1,0,1,1,1011,11,5.708707573,0.668904226,8.424316914,0,"a,c,d"
296,5.532,65.965,14.026,0,60.395,3.863,6,0,0,1,1,0011,3,4.305931841,0.394410381,4.703051476,0,"c,d"
473,4.395,59.21538695,12.64,0,61.114,4.26,6,0,1,1,1,0111,7,4.834968354,0.347705696,4.684761626,0,"d,c,b"
739,11.185,58.887,8.487,5,61.403,6.961,6,0,1,0,1,0101,5,7.234947567,1.317897962,6.938494168,0,"d,b"
833,10.821,67.255,7.737,1,61.919,3.266,6,1,0,0,0,1000,8,8.002972728,1.39860411,8.692645728,1,a
389,2.41,74.724,12.575,1,62.334,2.91,6,0,1,0,0,0100,4,4.956978131,0.191650099,5.942266402,0,b
661,10.018,79.203,10.281,4,62.423,0.353,6,1,1,0,0,1100,12,6.071685634,0.974418831,7.703822585,0,"a,b"
971,8.222,88.666,9.351,3,62.678,1.693,6,1,0,1,1,1011,11,6.702812533,0.87926425,9.481980537,0,"d,c,a"
485,10.91,62.531,10.959,1,63.027,5.123,6,0,0,1,1,0011,3,5.751163427,0.995528789,5.705903823,0,"d,c"
201,7.453,88.125,13.323,1,63.587,5.385,6,1,1,0,1,1101,13,4.772723861,0.559408542,6.614501238,0,"d,b,a"
253,9.541,82.536,7.581,4,63.722,4.003,6,0,1,0,0,0100,4,8.405487403,1.25854109,10.88721805,1,b
823,7.419,77.465,10.269,4,63.981,0.568,6,0,0,1,0,0010,2,6.230499562,0.722465673,7.543577758,0,c
340,9.618,81.09,9.388,2,64.56,4,6,0,1,0,0,0100,4,6.876864082,1.024499361,8.637622497,0,b
111,7.265,73.711,8.505,5,64.702,6.365,6,1,1,1,0,1110,14,7.607524985,0.85420341,8.666784245,1,"c,a,b"
666,7.854,75.75,10.372,3,64.733,2.231,6,0,1,1,1,0111,7,6.241129965,0.757231007,7.303316622,0,"d,b,c"
776,5.053,76.131,11.285,2,65.078,4.306,6,0,1,0,1,0101,5,5.766770049,0.447762517,6.746211786,0,"b,d"
895,4.328,64.76,13.572,1,65.086,5.439,6,1,0,1,0,1010,10,4.795608606,0.318891836,4.771588565,0,"a,c"
949,11.323,61.639,9.978,3,65.218,6.3,6,1,0,0,1,1001,9,6.536179595,1.134796552,6.177490479,0,"d,a"
451,8.572,62.602,8.284,3,67.072,2.697,6,0,0,0,1,0001,1,8.096571704,1.034765814,7.556977306,1,d
410,4.915,59.219,11.242,3,67.507,5.182,6,0,1,1,0,0110,6,6.004892368,0.437199787,5.267657001,0,"c,b"
858,9.683,86.771,8.693,3,68.296,3.887,6,0,0,1,1,0011,3,7.856436213,1.113884735,9.981709421,1,"d,c"
78,11.177,66.415,9.849,4,68.348,1.053,6,1,0,1,0,1010,10,6.939587775,1.134836024,6.743324195,0,"c,a"
84,5.385,84.677,8.683,4,68.505,3.262,6,1,1,1,0,1110,14,7.889554302,0.620177358,9.752044224,1,"b,c,a"
330,9.765,64.058,8.884,3,68.832,4.704,6,0,1,1,1,0111,7,7.747861324,1.099167042,7.21049077,1,"d,b,c"
32,6.534,85.997,8.271,5,69.548,4.994,6,1,0,1,1,1011,11,8.408656753,0.789989119,10.39741265,1,"d,a,c"
608,10.081,74.374,9.029,4,69.625,2.763,6,1,1,0,0,1100,12,7.711263706,1.116513457,8.237235574,1,"b,a"
681,4.209,80.408,13.914,2,70.167,5.696,6,0,1,0,0,0100,4,5.042906425,0.302501078,5.778927699,0,b
258,6.666,73.315,9.194,4,70.3,5.495,6,1,0,1,1,1011,11,7.646291059,0.725038068,7.974222319,1,"d,c,a"
416,3.847,78.92038457,9.431,5,70.537,5.68,6,0,0,1,1,0011,3,7.479270491,0.407910084,8.368188376,0,"d,c"
91,4.041,59.622,15.457,1,71.315,2.506,6,1,1,1,0,1110,14,4.613767225,0.261434949,3.857281491,0,"b,a,c"
794,3.884,74.296,16.32,0,71.383,5.906,6,1,1,1,1,1111,15,4.373958333,0.237990196,4.55245098,0,"c,a,d,b"
869,9.058,63.06,8.262,3,71.589,3.052,6,0,0,0,1,0001,1,8.664851126,1.096344711,7.632534495,1,d
374,4.458,75.542,12.296,1,71.994,4.071,6,1,0,0,0,1000,8,5.855074821,0.362556929,6.143623943,0,a
194,13.45129724,65.203,8.992,1,72.087,4.234,6,1,0,0,0,1000,8,8.016792705,1.495918288,7.25122331,1,a
126,7.718,85.706,10.41,2,72.733,3.403,6,1,1,1,0,1110,14,6.986839577,0.741402498,8.233045149,0,"c,b,a"
59,9.532,67.47,12.046,3,74.108,1.217,6,0,1,1,1,0111,7,6.152083679,0.791300017,5.601029387,0,"b,c,d"
742,6.055,80.986,10.94,3,74.108,5.402,6,0,0,0,1,0001,1,6.774040219,0.553473492,7.40274223,0,d
376,6.194,61.334,10.106,5,74.672,1.789,6,0,1,1,1,0111,7,7.388877894,0.612903226,6.06906788,0,"b,d,c"
854,5.341,66.236,10.014,5,74.834,5.822,6,0,1,1,1,0111,7,7.472937887,0.533353305,6.614339924,0,"c,b,d"
697,10.975,64.604,11.153,3,75.379,1.965,6,1,1,0,1,1101,13,6.758629965,0.984040169,5.792522191,0,"b,d,a"
135,1.741,84.067,15.39,2,75.536,2.79,6,1,0,1,1,1011,11,4.908122157,0.113125406,5.462443145,0,"c,a,d"
807,7.352,72.373,12.173,3,76.708,6.412,6,1,1,1,0,1110,14,6.301486897,0.603959583,5.945370903,0,"a,c,b"
316,6.552,67.571,13.569,2,77.14,1.107,6,0,1,0,1,0101,5,5.685017319,0.482865355,4.979806913,0,"d,b"
356,5.369,76.401,18.311,1,77.373,2.91,6,0,0,1,0,0010,2,4.225492873,0.293211731,4.172410027,0,c
533,5.568,63.548,9.954,3,77.402,4.059,6,0,1,1,0,0110,6,7.77596946,0.559373116,6.384167169,1,"b,c"
787,8.371,75.371,11.728,2,78.37,4.903,6,1,1,1,1,1111,15,6.682298772,0.713761937,6.426585948,0,"c,d,a,b"
365,7.474,64.072,10.29,5,79.934,2.869,6,1,1,1,1,1111,15,7.768124393,0.726336249,6.226627794,1,"b,c,a,d"
254,10.86,66.16,9.989,4,81.418,3.107,6,1,1,1,1,1111,15,8.150765842,1.087195916,6.623285614,1,"b,d,c,a"
864,8.224317881,82.00823403,16.409,2,83.831,2.543,6,0,0,1,0,0010,2,5.108842708,0.501207745,4.997759402,0,c
48,9.241,77.859,12.67,4,85.003,1.222,6,0,1,1,0,0110,6,6.708997632,0.729360695,6.145146014,0,"b,c"
455,2.757,74.451,14.813,3,85.155,2.76,6,0,1,1,1,0111,7,5.748666712,0.1861203,5.026058192,0,"b,d,c"
668,9.339,74.686,10.233,4,86.466,4.04,6,0,0,1,1,0011,3,8.449721489,0.912635591,7.298543927,1,"d,c"
768,7.06,80.748,12.375,4,86.596,6.626,6,0,1,0,1,0101,5,6.997656566,0.570505051,6.525090909,0,"d,b"
722,8.912,67.004,12.736,3,87.235,2.113,6,1,1,0,1,1101,13,6.849481784,0.699748744,5.260992462,0,"a,d,b"
57,6.187,89.391,10.434,4,88.671,4.346,6,1,0,0,0,1000,8,8.498274871,0.592965306,8.567280046,1,a
731,11.2,78.38,10.418,5,90.695,4.925,6,0,0,0,1,0001,1,8.705605682,1.075062392,7.52351699,1,d
187,12.797,81.108,10.306,5,92.937,3.78,6,0,0,1,1,0011,3,9.017756647,1.241703862,7.869978653,1,"c,d"
60,3.512,77.724,16.169,2,93.522,4.47,6,0,1,1,0,0110,6,5.784031171,0.217205764,4.806976313,0,"b,c"
744,11.511,66.432,12.033,3,93.824,1.898,6,1,0,0,0,1000,8,7.7972243,0.956619297,5.520817751,1,a
67,9.769706735,81.414,12.129,3,94.051,3.661,6,1,1,0,0,1100,12,7.75422541,0.805483283,6.71234232,1,"a,b"
535,7.526,67.637,13.208,3,96.448,3.086,6,1,0,1,0,1010,10,7.302241066,0.569806178,5.120911569,0,"a,c"
352,7.627,74.674,11.326,4,97.504,4.271,6,1,1,1,1,1111,15,8.608864559,0.673406322,6.593148508,1,"b,d,a,c"
454,9.524,73.999,11.618,5,98.047,2.574,6,0,1,0,0,0100,4,8.439232226,0.819762438,6.369340678,1,b
614,6.379,94.132,11.571,5,98.673,2.891,6,0,1,1,0,0110,6,8.527612134,0.551292023,8.1351655,1,"c,b"
490,6.98,82.727,11.264,5,101.09,3.5,6,0,1,1,1,0111,7,8.974609375,0.619673295,7.344371449,1,"d,c,b"
392,4.576565225,58.218,11.859,4,103.673,4.005,6,1,1,1,0,1110,14,8.742136774,0.385914936,4.909182899,1,"c,b,a"
773,10.07,67.905,11.567,4,104.343,2.339,6,1,0,0,0,1000,8,9.020748682,0.870580099,5.870580099,1,a
104,7.679,79.169276,13.489,5,106.421,1.974,6,1,0,0,0,1000,8,7.88946549,0.569278672,5.869173104,1,a
